date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-09-20,2190.1,2190.72,2184.21,2181.02,110228.94,-5.25,-0.24,2188.672,2210.702,2219.055,185688.06,185592.59,193634.96
2016-09-19,2178.76,2191.22,2189.46,2178.76,141356.66,12.94,0.59,2197.692,2215.27,2222.311,198465.3,194975.72,202573.86
2016-09-14,2184.11,2187.95,2176.52,2172.4,181696.56,-16.67,-0.76,2207.126,2218.364,2225.074,198536.28,199868.28,212446.25
2016-09-13,2197.38,2199.24,2193.19,2185.82,149689.23,-6.79,-0.31,2219.132,2223.983,2228.935,206392.3,198654.17,218785.85
2016-09-12,2201.68,2202.9,2199.98,2175.33,345468.91,-29.33,-1.32,2226.984,2227.07,2232.161,218964.0,203531.94,241926.11
2016-09-09,2236.39,2241.61,2229.31,2228.66,174115.12,-7.32,-0.33,2232.732,2228.498,2236.545,185497.12,188837.06,256525.31
2016-09-08,2234.95,2239.17,2236.63,2230.82,141711.56,0.08,0.0,2232.848,2227.498,2236.204,191486.14,187856.52,265034.56
2016-09-07,2233.03,2246.37,2236.55,2230.58,220976.7,4.1,0.18,2229.602,2226.05,2233.225,201200.28,195504.47,271241.57
2016-09-06,2227.44,2241.52,2232.45,2217.48,212547.7,3.73,0.17,2228.834,2225.616,2229.903,190916.04,191528.58,268888.24
2016-09-05,2230.41,2240.49,2228.72,2224.93,178134.52,-1.17,-0.05,2227.156,2226.566,2227.047,188099.88,193297.72,269673.23
2016-09-02,2216.29,2231.46,2229.89,2215.64,204060.23,9.49,0.43,2224.264,2227.407,2223.595,192177.0,201677.32,269154.38
2016-09-01,2230.36,2235.65,2220.4,2219.25,190282.23,-12.31,-0.55,2222.148,2229.352,2219.534,184226.89,210171.99,267033.58
2016-08-31,2222.02,2237.66,2232.71,2218.65,169555.52,8.65,0.39,2222.498,2231.784,2215.706,189808.65,225024.22,264997.3
2016-08-30,2215.84,2229.83,2224.06,2215.69,198466.92,9.8,0.44,2222.398,2233.887,2211.36,192141.13,238917.53,264172.97
2016-08-29,2219.02,2220.13,2214.26,2205.12,198520.12,-5.05,-0.23,2225.976,2237.251,2207.58,198495.55,280320.27,260545.68
2016-08-26,2223.31,2232.29,2219.31,2215.62,164309.66,-2.84,-0.13,2230.55,2244.591,2204.245,211177.64,324213.57,260697.37
2016-08-25,2224.51,2226.0,2222.15,2205.01,218191.05,-10.06,-0.45,2236.556,2244.909,2201.041,236117.1,342212.61,261839.25
2016-08-24,2242.91,2244.88,2232.21,2227.56,181217.88,-9.74,-0.43,2241.07,2240.4,2198.124,260239.78,346978.67,263867.41
2016-08-23,2235.39,2256.33,2241.95,2232.44,230239.03,4.82,0.21,2245.376,2234.189,2195.212,285693.94,346247.9,273773.92
2016-08-22,2249.08,2253.59,2237.13,2235.01,261930.59,-12.21,-0.54,2248.526,2227.528,2192.24,362144.99,346048.75,271465.0
2016-08-19,2241.67,2254.49,2249.34,2230.33,289006.94,4.62,0.21,2258.632,2219.782,2188.361,437249.49,336631.43,265632.54
2016-08-18,2253.12,2274.45,2244.72,2235.05,338804.47,-9.02,-0.4,2253.262,2209.716,2183.756,448308.12,323895.17,260376.79
2016-08-17,2260.93,2270.37,2253.74,2241.94,308488.66,-3.96,-0.17,2239.73,2199.628,2180.409,433717.56,304970.38,252459.94
2016-08-16,2293.81,2302.33,2257.7,2253.41,612494.31,-29.96,-1.31,2223.002,2188.833,2176.078,406801.87,289428.41,244316.47
2016-08-15,2227.08,2310.28,2287.66,2225.62,637453.06,65.17,2.93,2206.53,2177.908,2171.963,329952.5,240771.09,224596.32
2016-08-12,2177.8,2222.69,2222.49,2175.85,344300.12,45.43,2.09,2180.932,2163.898,2166.979,236013.37,197181.18,207487.26
2016-08-11,2168.13,2205.88,2177.06,2168.13,265851.66,6.96,0.32,2166.17,2157.173,2165.474,199482.21,181465.9,201064.87
2016-08-10,2175.13,2179.61,2170.1,2169.13,173910.19,-5.24,-0.24,2159.526,2155.848,2166.382,176223.2,180756.15,199848.56
2016-08-09,2159.31,2176.7,2175.34,2157.76,228247.45,15.67,0.73,2154.664,2156.235,2167.767,172054.95,201299.94,212792.95
2016-08-08,2147.7,2159.95,2159.67,2137.52,167757.41,10.99,0.51,2149.286,2156.952,2169.017,151589.68,196881.25,221507.44
2016-08-05,2142.34,2159.14,2148.68,2137.31,161644.34,4.84,0.23,2146.864,2156.94,2168.82,158348.99,194633.65,227424.19
2016-08-04,2145.66,2146.6,2143.84,2130.17,149556.62,-1.95,-0.09,2148.176,2157.795,2168.824,163449.58,196858.41,229021.37
2016-08-03,2140.15,2149.89,2145.79,2136.6,153068.94,-2.66,-0.12,2152.17,2161.189,2169.976,185289.11,199949.5,235032.39
2016-08-02,2145.82,2151.29,2148.45,2138.19,125921.11,0.89,0.04,2157.806,2163.322,2171.041,230544.93,199204.53,239648.17
2016-08-01,2151.54,2155.79,2147.56,2136.11,201553.95,-7.68,-0.36,2164.618,2166.017,2172.062,242172.81,208421.56,249505.98
2016-07-29,2163.64,2166.85,2155.24,2151.93,187147.3,-8.57,-0.4,2167.016,2170.059,2172.848,230918.31,217793.34,254859.3
2016-07-28,2160.16,2173.08,2163.81,2153.89,258754.23,-10.16,-0.47,2167.414,2173.774,2171.441,230267.23,220663.84,253568.33
2016-07-27,2182.72,2186.08,2173.97,2125.27,379348.06,-8.54,-0.39,2170.208,2176.916,2169.382,214609.9,218940.96,250807.88
2016-07-26,2156.81,2183.06,2182.51,2156.77,184060.52,22.96,1.06,2168.838,2179.298,2166.832,167864.14,224285.95,246568.34
2016-07-25,2155.32,2167.51,2159.55,2152.09,145281.44,2.32,0.11,2167.416,2181.082,2162.809,174670.3,246133.63,246159.42
2016-07-22,2175.98,2177.44,2157.23,2154.36,183891.91,-20.55,-0.94,2173.102,2180.699,2159.626,204668.38,260214.73,247139.58
2016-07-21,2168.48,2185.62,2177.78,2168.48,180467.55,10.66,0.49,2180.134,2179.852,2155.579,211060.45,261184.33,249248.9
2016-07-20,2173.55,2178.0,2167.12,2163.11,145619.27,-8.28,-0.38,2183.624,2178.762,2151.967,223272.03,270115.29,247866.69
2016-07-19,2188.8,2193.57,2175.4,2163.31,218091.34,-12.58,-0.57,2189.758,2178.76,2149.399,280707.77,280091.81,247360.1
2016-07-18,2190.47,2205.8,2187.98,2184.05,295271.81,-4.41,-0.2,2194.748,2178.106,2145.857,317596.97,290590.4,245305.48
2016-07-15,2196.95,2200.88,2192.39,2186.36,215852.27,-2.84,-0.13,2188.296,2175.637,2141.669,315761.09,291925.25,236587.47
2016-07-14,2195.34,2199.84,2195.23,2184.49,241525.44,-2.56,-0.12,2179.57,2169.107,2137.16,311308.22,286472.83,234717.9
2016-07-13,2195.98,2222.25,2197.79,2191.59,432797.97,-2.56,-0.12,2173.9,2161.847,2132.139,316958.55,282674.8,231626.06
2016-07-12,2156.63,2201.63,2200.35,2156.59,402537.34,44.63,2.07,2167.762,2154.365,2127.581,279475.85,268850.73,219761.12
2016-07-11,2152.74,2175.24,2155.72,2150.37,286092.44,6.96,0.32,2161.464,2144.535,2122.314,263583.84,246185.2,207311.72
2016-07-08,2156.38,2158.77,2148.76,2147.14,193587.89,-18.12,-0.84,2162.978,2138.552,2118.743,268089.41,234064.43,203521.48
2016-07-07,2161.36,2173.7,2166.88,2153.77,269777.09,-0.22,-0.01,2158.644,2131.306,2117.953,261637.44,237313.47,202044.98
2016-07-06,2161.58,2169.46,2167.1,2149.04,245384.48,-1.76,-0.08,2149.794,2125.171,2116.563,248391.06,225618.1,195590.37
2016-07-05,2162.09,2174.42,2168.86,2159.9,323077.28,5.57,0.26,2140.968,2120.038,2115.024,258225.61,214628.39,190150.57
2016-07-04,2121.9,2169.62,2163.29,2120.49,308620.31,36.2,1.7,2127.606,2113.608,2114.213,228786.57,200020.56,184259.78
2016-07-01,2124.4,2133.35,2127.09,2122.86,161328.05,4.46,0.21,2114.126,2107.701,2112.931,200039.44,181249.69,177007.1
2016-06-30,2123.87,2130.98,2122.63,2120.41,203545.17,-0.34,-0.02,2103.968,2105.212,2113.524,212989.49,182962.97,181677.35
2016-06-29,2105.76,2124.29,2122.97,2104.23,294557.25,20.92,0.99,2100.548,2102.43,2115.176,202845.15,180577.31,191825.97
2016-06-28,2089.35,2104.48,2102.05,2084.18,175882.06,6.16,0.29,2099.108,2100.796,2113.635,171031.16,170671.51,185955.3
2016-06-27,2070.94,2096.2,2095.89,2070.82,164884.67,19.59,0.94,2099.61,2100.093,2112.279,171254.56,168438.23,182449.94
2016-06-24,2100.0,2112.61,2076.3,2052.98,226078.3,-29.23,-1.39,2101.276,2098.934,2111.291,162459.95,172978.53,180768.96
2016-06-23,2114.77,2114.77,2105.53,2098.36,152823.45,-10.24,-0.48,2106.456,2104.6,2111.072,152936.45,166776.49,175107.55
2016-06-22,2101.05,2116.3,2115.77,2098.63,135487.33,11.21,0.53,2104.312,2107.954,2109.127,158309.48,165562.64,174018.59
2016-06-21,2108.87,2130.9,2104.56,2100.06,176999.05,0.34,0.02,2102.484,2110.009,2107.459,170311.86,165672.75,174483.83
2016-06-20,2109.57,2110.89,2104.22,2092.83,120911.6,2.02,0.1,2100.576,2114.817,2106.387,165621.9,168498.99,172578.97
2016-06-17,2093.69,2115.42,2102.2,2093.69,178460.81,7.39,0.35,2096.592,2118.16,2104.866,183497.12,172764.5,173558.39
2016-06-16,2095.36,2105.25,2094.81,2091.49,179688.61,-11.82,-0.56,2102.744,2121.836,2103.694,180616.54,180391.74,176153.91
2016-06-15,2073.47,2115.38,2106.63,2073.1,195499.25,11.61,0.55,2111.596,2127.921,2102.727,172815.8,203074.62,174594.96
2016-06-14,2080.9,2098.06,2095.02,2079.4,153549.23,10.72,0.51,2117.534,2126.474,2101.527,161033.63,201239.08,171609.62
2016-06-13,2113.91,2122.46,2084.3,2083.29,210287.7,-48.66,-2.28,2129.058,2124.464,2100.585,171376.08,196461.65,171576.09
2016-06-08,2137.18,2138.85,2132.96,2124.84,164057.91,-6.11,-0.29,2139.728,2123.648,2100.612,162031.88,188559.39,170025.47
2016-06-07,2141.65,2145.71,2139.07,2134.61,140684.91,2.75,0.13,2140.928,2117.543,2097.885,180166.94,183438.6,170851.89
2016-06-06,2148.96,2151.06,2136.32,2131.92,136588.38,-16.32,-0.76,2144.246,2110.3,2094.55,233333.44,182474.55,172400.52
2016-06-03,2146.56,2157.07,2152.64,2135.53,205261.52,14.99,0.7,2135.414,2104.909,2091.358,241444.53,183294.92,177582.22
2016-06-02,2138.21,2144.32,2137.65,2129.94,163566.66,-1.31,-0.06,2119.87,2097.957,2089.076,221547.21,176658.94,179640.29
2016-06-01,2155.5,2158.72,2138.96,2138.56,254733.23,-16.7,-0.78,2107.568,2091.572,2089.838,215086.9,174352.28,178850.68
2016-05-31,2092.22,2158.12,2155.66,2092.22,406517.41,63.5,3.04,2094.158,2085.552,2090.536,186710.25,171916.07,174827.46
2016-05-30,2076.93,2093.77,2092.16,2065.64,177143.84,17.24,0.83,2076.354,2077.533,2090.667,131615.66,146115.29,167409.2
2016-05-27,2075.21,2080.49,2074.92,2069.52,105774.92,-1.22,-0.06,2074.404,2076.579,2092.834,125145.31,141980.15,166526.28
2016-05-26,2070.24,2083.06,2076.14,2062.17,131265.12,4.23,0.2,2076.044,2076.706,2096.191,131770.67,146690.53,169916.59
2016-05-25,2079.48,2084.13,2071.91,2068.68,112849.97,5.27,0.26,2075.576,2077.576,2099.653,133617.66,151491.55,170613.73
2016-05-24,2080.01,2080.07,2066.64,2062.5,131044.43,-15.77,-0.76,2076.946,2078.226,2103.847,157121.89,158265.18,172693.38
2016-05-23,2082.97,2095.17,2082.41,2077.94,144792.11,-0.71,-0.03,2078.712,2078.8,2107.929,160614.93,162326.48,174719.19
2016-05-20,2067.46,2083.51,2083.12,2064.44,138901.72,9.32,0.45,2078.754,2077.806,2111.695,158814.99,171869.53,177578.87
2016-05-19,2072.37,2083.13,2073.8,2069.9,140500.06,-4.96,-0.24,2077.368,2080.195,2114.925,161610.39,182621.63,185948.26
2016-05-18,2067.72,2081.85,2078.76,2053.72,230371.12,3.29,0.16,2079.576,2088.103,2118.979,169365.43,183349.08,202705.89
2016-05-17,2081.57,2083.85,2075.47,2069.27,148509.62,-7.15,-0.34,2079.506,2095.52,2123.222,159408.48,177738.86,200382.65
2016-05-16,2068.92,2082.86,2082.62,2064.68,135792.44,6.43,0.31,2078.888,2103.8,2127.36,164038.04,188703.11,205162.63
2016-05-13,2079.64,2089.84,2076.19,2072.26,152878.69,-8.65,-0.41,2076.858,2109.089,2129.714,184924.06,191072.41,208813.7
2016-05-12,2067.75,2089.65,2084.84,2055.51,179275.3,6.43,0.31,2083.022,2115.676,2132.688,203632.87,193142.64,211921.2
2016-05-11,2078.29,2089.12,2078.41,2068.65,180586.33,6.03,0.29,2096.63,2121.73,2135.502,197332.72,189735.91,213841.54
2016-05-10,2061.99,2084.7,2072.38,2061.99,171657.45,-0.09,-0.0,2111.534,2129.468,2139.071,196069.24,187121.57,215919.99
2016-05-09,2100.64,2100.64,2072.47,2064.69,240222.53,-34.54,-1.64,2128.712,2137.058,2143.517,213368.18,187111.9,218870.83
2016-05-06,2152.5,2153.87,2107.01,2106.44,246422.75,-45.87,-2.13,2141.32,2145.583,2148.591,197220.75,183288.21,217345.71
2016-05-05,2149.47,2155.47,2152.88,2145.11,147774.52,-0.05,-0.0,2148.33,2149.654,2151.79,182652.41,189274.89,215109.01
2016-05-04,2152.43,2159.65,2152.93,2147.76,174268.94,-5.34,-0.25,2146.83,2149.855,2151.699,182139.11,222062.7,220720.22
2016-05-03,2136.2,2167.73,2158.27,2131.38,258152.16,22.76,1.07,2147.402,2150.923,2151.587,178173.91,223026.45,224943.06
2016-04-29,2136.84,2146.32,2135.51,2134.19,159485.38,-6.55,-0.31,2145.404,2150.919,2150.919,160855.61,221622.15,221622.15
2016-04-28,2149.07,2155.57,2142.06,2131.86,173581.06,-3.32,-0.15,2149.846,2152.631,2152.631,169355.68,228526.24,228526.24
2016-04-27,2157.86,2159.13,2145.38,2143.9,145208.02,-10.41,-0.48,2150.978,2153.953,2153.953,195897.36,235394.39,235394.39
2016-04-26,2146.41,2163.24,2155.79,2140.57,154442.91,7.51,0.35,2152.88,2155.177,2155.177,261986.28,248278.15,248278.15
2016-04-25,2149.25,2156.53,2148.28,2130.3,171560.7,-9.44,-0.44,2154.444,2155.075,2155.075,267879.0,263917.36,263917.36
2016-04-22,2135.92,2161.8,2157.72,2133.81,201985.69,10.0,0.47,2156.434,2156.434,2156.434,282388.69,282388.69,282388.69
2016-04-21,2138.29,2171.45,2147.72,2129.91,306289.5,-7.17,-0.33,2156.113,2156.113,2156.113,302489.45,302489.45,302489.45
2016-04-20,2166.28,2169.65,2154.89,2093.82,475652.59,-8.72,-0.4,2158.91,2158.91,2158.91,301222.76,301222.76,301222.76
2016-04-19,2169.89,2173.09,2163.61,2156.18,183906.5,5.38,0.25,2160.92,2160.92,2160.92,214007.85,214007.85,214007.85
2016-04-18,2166.0,2168.9,2158.23,2154.38,244109.19,-23.84,-1.09,2158.23,2158.23,2158.23,244109.19,244109.19,244109.19
